date,Unnamed: 0,n_sick,calls,n_duty,n_sby,sby_need,dafted,weekday,year,calendarweek,month,quarter,season,Feiertage,schulferien,Sick-ratio,Residuals_calls,Residuals_Sick-ratio
2019-05-10,1134,80,10638,1900,90,308,218,4,2019,19,5,2,1,0,0,0.0421052631578947,844.8924441241428,
2019-05-11,1135,69,8454,1900,90,0,0,5,2019,19,5,2,1,0,0,0.0363157894736842,-951.8504963858936,
2019-05-12,1136,78,8040,1900,90,0,0,6,2019,19,5,2,1,0,0,0.0410526315789473,-820.6918636076289,
2019-05-13,1137,82,10698,1900,90,322,232,0,2019,20,5,2,1,0,0,0.0431578947368421,713.1537681659545,
2019-05-14,1138,81,9480,1900,90,77,0,1,2019,20,5,2,1,0,0,0.0426315789473684,-227.68595308840275,
2019-05-15,1139,81,9528,1900,90,87,0,2,2019,20,5,2,1,0,0,0.0426315789473684,-377.04309594554434,
2019-05-16,1140,81,10866,1900,90,355,265,3,2019,20,5,2,1,0,0,0.0426315789473684,1053.225196737381,
2019-05-17,1141,88,8790,1900,90,0,0,4,2019,20,5,2,1,0,0,0.0463157894736842,-691.107555875859,
2019-05-18,1142,72,10524,1900,90,277,187,5,2019,20,5,2,1,0,0,0.0378947368421052,1337.5780750426752,
2019-05-19,1143,78,8316,1900,90,0,0,6,2019,20,5,2,1,0,0,0.0410526315789473,-438.4061493219169,
2019-05-20,1144,84,9102,1900,90,5,0,0,2019,21,5,2,1,0,0,0.0442105263157894,-270.84623183404733,
2019-05-21,1145,66,8664,1900,90,0,0,1,2019,21,5,2,1,0,0,0.0347368421052631,-699.1145245169753,
2019-05-22,1146,76,9480,1900,90,72,0,2,2019,21,5,2,1,0,0,0.04,312.09976119731255,
2019-05-23,1147,86,8544,1900,90,0,0,3,2019,21,5,2,1,0,0,0.0452631578947368,-715.9176604054754,
2019-05-24,1148,81,8814,1900,90,0,0,4,2019,21,5,2,1,0,0,0.0426315789473684,-297.6789844472865,
2019-05-25,1149,76,9846,1900,90,146,56,5,2019,21,5,2,1,0,0,0.04,,
2019-05-26,1150,83,9882,1900,90,160,70,6,2019,21,5,2,1,0,0,0.0436842105263157,,
2019-05-27,1151,77,8790,1900,90,0,0,0,2019,22,5,2,1,0,0,0.0405263157894736,,
